epoch,accuracy,dice_coef,loss,val_accuracy,val_dice_coef,val_loss
66,0.9955695271492004,0.5657598972320557,0.5173912048339844,0.9968327879905701,0.5832781195640564,0.4832994341850281
67,0.9955204129219055,0.547788143157959,0.5330824255943298,0.9966709017753601,0.489027738571167,0.5665823221206665
68,0.9951359629631042,0.5394132733345032,0.5395742058753967,0.9957759976387024,0.6549643874168396,0.42351779341697693
69,0.9952048659324646,0.5457817912101746,0.5307143330574036,0.9958934187889099,0.6324469447135925,0.4429399371147156
70,0.9955119490623474,0.5603350400924683,0.5206314921379089,0.99690181016922,0.6247276067733765,0.44675320386886597
71,0.9953863024711609,0.5644724369049072,0.515188992023468,0.9916295409202576,0.5333979725837708,0.5379204154014587
72,0.9954838156700134,0.5461910963058472,0.5288641452789307,0.996871292591095,0.5327855944633484,0.5299286842346191
73,0.9954982995986938,0.5715255737304688,0.5119973421096802,0.9958701729774475,0.6333128809928894,0.43845194578170776
74,0.9953639507293701,0.5575820207595825,0.5211383700370789,0.9960413575172424,0.6498146057128906,0.42637166380882263
75,0.9954811334609985,0.5665227174758911,0.5199159383773804,0.9896180629730225,0.477832555770874,0.5860432386398315
76,0.9956369996070862,0.5824393033981323,0.49840521812438965,0.9946720004081726,0.6309362649917603,0.44353824853897095
77,0.9954622387886047,0.5946040749549866,0.4868936836719513,0.9970530867576599,0.592038094997406,0.4766593277454376
78,0.9953268766403198,0.5362035036087036,0.5409323573112488,0.9970404505729675,0.572571873664856,0.49081745743751526
79,0.9957333207130432,0.5830163359642029,0.4958615005016327,0.995650589466095,0.610179603099823,0.46037229895591736
80,0.9951152801513672,0.5057540535926819,0.5721587538719177,0.99686199426651,0.5468129515647888,0.5150681138038635
81,0.9955726861953735,0.5675053596496582,0.5163123607635498,0.987930953502655,0.46004441380500793,0.6010228395462036
82,0.9955610036849976,0.5772413015365601,0.5016300678253174,0.9961514472961426,0.6213750243186951,0.44913387298583984
83,0.9957743287086487,0.6110474467277527,0.47256699204444885,0.9970232248306274,0.5700149536132812,0.49565398693084717
84,0.9956350922584534,0.5632257461547852,0.5173640251159668,0.9564952254295349,0.2641542851924896,0.771712601184845
85,0.9953525066375732,0.5497340559959412,0.5288905501365662,0.9968613386154175,0.6384007334709167,0.43456047773361206
86,0.9952560663223267,0.5523377656936646,0.5264931321144104,0.976984441280365,0.3470447361469269,0.6991745233535767
87,0.9955239295959473,0.5620986223220825,0.5158489942550659,0.9964779019355774,0.471853107213974,0.5825873017311096
88,0.9948979020118713,0.5191603899002075,0.5562626719474792,0.996547520160675,0.46046510338783264,0.591251015663147
